unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B0007NGIKQ:yummy!:tracey_l._de_vroede_""traceydev""",B0007NGIKQ,15 Mocha Cinnamon Swirl Flavored Java Podz Individually-Wrapped Gourmet Coffee Pods (packed in a practical easy-zipper ziploc  bag): Gourmet Food,gourmet food,2 of 2,5.0,yummy!,"September 26, 2005","Tracey L. De Vroede ""Traceydev""",Northern California,"this is a very tasty brew, just right strength for your regular mug.  On the senseo just hit the two cup button and its just right"
B00032GQLC:best_oolong_of_the_occident:susieofutah,B00032GQLC,"Bigelow Chinese Fortune Oolong Tea Bags, 20 Count, 1.5 oz: Gourmet Food",gourmet food,1 of 1,5.0,Best Oolong of the Occident,"December 27, 2005",susieofutah,"Alta, Utah","This oolong simply tastes richer and fresher than any other my husband and I have tried.  We live in the hinterland of Utah without any variety of oolong teas on most market shelves, so we are happy to purchase it online."
"B00032BW2K:wonderful_cocoa_!:me_""me""",B00032BW2K,"Land O Lakes Chocolate & Cinnamon Cocoa Classics, 1.25 oz: Gourmet Food",gourmet food,,5.0,Wonderful Cocoa !,"August 28, 2006","Me ""Me""","Merced, CA",This flavor of Land O' Lakes Cocoa is one of their best. We love this cocoa
B0000DJ800:fantastic_burgers!__you_must_try_them!:web_consultant_-,B0000DJ800,"Omaha Steaks Omaha Steaks Burgers, (24) 4 Ounce: Gourmet Food",gourmet food,18 of 19,5.0,Fantastic burgers!  You must try them!,"December 3, 2004",Web Consultant -,Boston Mass.,"These burgers are unbelievable. They are really fresh and juicy burgers with a distinctive meaty taste you will fall in love with if you love a great burger.  They are Omaha Steaks best product and the only thing I order from them. I actually love the packaging. Each burger comes individually wrapped in vacuum sealed plastic, which means I can keep them in the freezer until I am ready to eat them. Then defrost them in warm water and in 10 minutes I have fresh red meat, they have a nice peppery Angus beef smell, and they taste great. They never go to waste.  I find the meat I buy in the stores these days can't compare at all. Them smell of the meat doesn't smell fresh - more like plastic than meat. Ok, the Styrofoam cooler is a waste of packaging, and not environmentally friendly but they can be reused several times.

Amazon also has a great price on these. After a quick search around the web, this looks to be the best price"
B000CSOZME:i_have_never_seen_another_bean_like_this:donna_davis,B000CSOZME,Premium Bourbon-Madagascar Vanilla Beans - 7 beans - FREE SHIPPING on Vanilla Beans: Gourmet Food,gourmet food,1 of 1,5.0,I have never seen another bean like this,"April 4, 2007",Donna Davis,The O.C.,These are not the shriveled scrawny beans you find in a jar in the grocery store.  They are amazing.  Don't tell JR - but he isn't charging enough!
B000CSOZME:first_rate_quality:marianne_davis,B000CSOZME,Premium Bourbon-Madagascar Vanilla Beans - 7 beans - FREE SHIPPING on Vanilla Beans: Gourmet Food,gourmet food,3 of 4,5.0,First Rate Quality,"March 12, 2007",Marianne Davis,Massachusetts,These beans were really fresh and lower cost than other suppliers.  The beans were shipped free and promptly
"B000CSOZME:not_the_highest_quality,_but_still_a_great_deal:timothy_t._duncan",B000CSOZME,Premium Bourbon-Madagascar Vanilla Beans - 7 beans - FREE SHIPPING on Vanilla Beans: Gourmet Food,gourmet food,6 of 6,4.0,"Not the highest quality, but still a great deal","February 27, 2007",Timothy T. Duncan,,"I bought seven beans for seven dollars, and was a bit unimpressed with the aromatic quality. They didn't have that strong complex aroma right out of the bag that bourbon beans are known for. That is not to say that the inside of the bean isn't aromatic. After all, it's the guts that really count. Even though these beans don't seem to be as aromatic as other beans, this is still a KILLER DEAL!!! I recently purchased one bean from a popular brand ""Spice Islands"" for seven dollars. An unbelievably aromatic bean, but seven times the cost of these beans!?!?!? I think I'll just buy these and use twice as many as the higher quality beans. I'm still making away like a bandit"
B000CSOZME:kudos_from_an_avid_baker-:t._pinho,B000CSOZME,Premium Bourbon-Madagascar Vanilla Beans - 7 beans - FREE SHIPPING on Vanilla Beans: Gourmet Food,gourmet food,4 of 4,5.0,Kudos from an avid baker-,"February 26, 2007",T. Pinho,,"First off, top notch customer service- there's a personal touch that's rarely seen in on-line purchasing!  Please keep it up!

Now for the goods: These vanilla beans are a fantastic value.  Seriously, I wasn't expecting much- I was hopeful given the other reviews- but I've learned some hard lessons to not expect such high standards of quality- especially when it comes to gourmand items-  These beans are even superior to those I can get from my local provider (at three times the cost, mind you.)  I've even ordered online from two other sources (one recommended by Martha Stewart, lol)- and these beans are plumper and more supple than those other pricier providers.  (Plump and supple- always a good thing.)

If you're on the fence- I urge you to go for it.  You owe it to your recipes to use quality indredients.  You will not be disappointed.  I know I'm not.

Thank you kindly"
B000CSOZME:excellent:evan_in_sf,B000CSOZME,Premium Bourbon-Madagascar Vanilla Beans - 7 beans - FREE SHIPPING on Vanilla Beans: Gourmet Food,gourmet food,,5.0,Excellent,"February 25, 2007",Evan in SF,San Francisco,"First order arrived damaged by the U.S. Post Office.

Order was promptly replaced at no charge.

Fast shipping to San Francisco

Delicious plump fragrant beans.  Excellent product.  Excellent customer service."
"B000CSOZME:love_the_beans,_love_jr_mushrooms:cheerytoes",B000CSOZME,Premium Bourbon-Madagascar Vanilla Beans - 7 beans - FREE SHIPPING on Vanilla Beans: Gourmet Food,gourmet food,6 of 8,5.0,"Love the beans, love JR Mushrooms","January 11, 2007",CheeryToes,the First Coast,"I bought these and the greatest thing besides the awesome price and the fabulous beans is that the VP or CEO or some such lovely gentleman actually emailed me and thanked me for my purchase and when I responded, followed up again with a nice response! How nice is that in this day and age! 

I used these beans in my home made eggnog this year and it was out of this world. I first scraped the bean and then threw the pod in and left it there till the nog was gone. (not long)

I also use one when I make my hot chocolate ""syrup"" (Lots of bittersweet chips, melted in milk and a little haff and half and the bean scraped and the pod - once again left in - I mske hot chocolate out of it by adding more milk to taste and a little bitty bit of brandy...decadent...oh my yes!)

This is a great buy, great beans, great company! Buy with assurance!"
"B000CSOZME:vanilla_beans:janette_waller_""littledear""",B000CSOZME,Premium Bourbon-Madagascar Vanilla Beans - 7 beans - FREE SHIPPING on Vanilla Beans: Gourmet Food,gourmet food,3 of 4,5.0,vanilla beans,"January 10, 2007","Janette Waller ""littledear""",,"I was very pleased with my order of vanilla beans.
The beans were soft and smelled wonderful.
I will order this product again"
"B0000YQRC6:an_excellent_spice_to_use_in_your_indian_cuisine:adam_keesee_""music_junkie""",B0000YQRC6,Asafetida or Hing - 2 packages of 3.5 oz: Gourmet Food,gourmet food,6 of 6,5.0,An excellent spice to use in your Indian Cuisine,"January 10, 2006","Adam Keesee ""Music Junkie""",Earth,"I am an amateur indian chef.  This spice is one of my favorite spices to use when I am cooking.  It is such a versatile spice, adding an exquisite flavor to any and all dishes.  It works well with a lot of different foods.  If you are in any way interested in cooking Indian, get this spice....NOW!!!!!"
B0001LVX4K:branston_pickle_(relish):gordon_schontzler,B0001LVX4K,Branston Pickle 520g: Gourmet Food,gourmet food,,5.0,Branston Pickle (Relish),"January 9, 2007",Gordon Schontzler,"Santa Barbara, CA United States","Since I discovered this wonderful relish in England a few years ago I have tried to buy replacements in this country. It is served at most pubs in the UK as part of a Ploughman's Lunch along with various cheeses and other goodies. It has a wonderful taste and texture, unlike anything in this country. I recommend every one buy some. I've found it only on Amazon"
B0001LVX4K:cheese_sandwiches_are_naked_without_branston_pickle!:chris_leggett,B0001LVX4K,Branston Pickle 520g: Gourmet Food,gourmet food,5 of 5,5.0,Cheese sandwiches are naked without Branston Pickle!,"June 15, 2004",Chris Leggett,"Ottawa, ON  Canada","This is the best sandwich topping ever!  I grew up eating Branston Pickle on my cheddar cheese and ham sandwiches, so it holds lots of good memories for me.  It has a deliciously sweet and tangy taste - some say (e.g., my wife) it is an acquired one - and nice crunchiness from the pickled vegetables.  I cannot say enough good things about it"
"B0000DBN1I:peaceful_thoughts...:rebecca_johnson_""the_rebecca_review,_finding_beauty_in_the_world_-_www.seasonedwithlove.com""",B0000DBN1I,"Tazo Calm Tea, 24 Tea Bags: Gourmet Food",gourmet food,,5.0,Peaceful Thoughts...,"January 25, 2004","Rebecca Johnson ""The Rebecca Review, finding beauty in the world - www.SeasonedwithLove.com""",Washington State,"""A single cup of Tazo Calm has been known to have the same effect as sitting for 45 minutes in a mountain meadow on a sunny day with your shoes off."" ~tea packet 

Drinking this particular tea blend almost begs for 32 ounces of water. You can brew this tea in your coffee maker by letting the water drip slowly onto the tea that is sitting in a coffee filter or you can use the infuser that comes with this kit. 

This tea has a magical, almost golden sparkle of brass. The ingredients in this herbal blend are almost romantic. How often do you drink a tea with ""rose petals"" in the blend? 

Ingredients: Chamomile flowers, hibiscus flowers, spearmint, lemongrass, rose petals, blackberry leaves, safflowers, peppermint, sarsaparilla, lemon balm, licorice, and other natural flavors. 

Chamomile is known for its soothing properties and after drinking this tea I have vivid dreams and my sleep is deep and calm and I wake up refreshed. Tazo Calm Herbal Infusion will allow your body to relax into sleep and can be especially calming after yoga, before bed, or when writing peaceful thoughts in your journal. 

~The Rebecca Revie"
"B0000DBN1I:tazo's_&quot;calm&quot;_tea:""rogerb332""",B0000DBN1I,"Tazo Calm Tea, 24 Tea Bags: Gourmet Food",gourmet food,3 of 3,5.0,Tazo's &quot;Calm&quot; Tea,"January 19, 2004","""rogerb332""","Severna Park, MD USA",Outstanding! And it was soooooo nice to savor all the infused flavors
"B000328N2M:one_good_cucurbitaceae!:s._""strap""",B000328N2M,"California Jumbo Cantaloupes, 1 Each: Gourmet Food",gourmet food,2 of 2,5.0,One good Cucurbitaceae!,"September 5, 2006","S. ""strap""","Honolulu, HI","Oh how I love the Cucumis melo reticulatus!  It's much sweeter and tastier than the Cucumis melo cantalupensis (the European cantaloupe).  You see, the CMR is the American version, this very same cantaloupe that's produced in California.  This should be called the Freedom Musk-Melon...true patriots eat the CMR!  If you're some sort of brie eating French lover, then go for the CMC....you America-hating hippy"
B000328N2M:one_and_a_half_pounds_of_juicy_heaven!:count_of_zinder,B000328N2M,"California Jumbo Cantaloupes, 1 Each: Gourmet Food",gourmet food,3 of 4,5.0,One and a half pounds of juicy heaven!,"August 1, 2006",Count of Zinder,,"After slicing through the outer rine of this pleasently heavy fruit an irresitable wealth of naturally sweet goodness is revieled.  This swollen ovary is undoubtably the greatest variety of Cantaloupe in existance.  There is no comparison to Cantaloupes grown in other areas.  The California Jumbo Cantaloupe makes any other variety look like ""Achondroplastic Cantaloupe.""  This copious  orb of delictableness is a must have for any herbivore or omnivore"
B00025A7O2:still_the_best!:j._caputo,B00025A7O2,"Omaha Steaks Gourmet Burgers, (8) 5 Ounce: Gourmet Food",gourmet food,3 of 5,5.0,Still the Best!,"June 14, 2005",J. Caputo,Massachussetts,"I have been faithfully buying Omaha Steaks products for years.  In MY grocer's freezer and MY butcher, there is nothing the compares to the taste and quality of these burgers.  You get what you pay for -- this company delivers consistent quality again and again.  

I think other reviewers of Omaha Steaks product don't know how to use their grill. If you follow the step-by-step instructions: PRESTO -- perfect taste every time"
"B00032BPXQ:very,_very_good_vegetables:august_jones_""augie""",B00032BPXQ,"Dole USA # 1 Iceberg Lettuce, 1 ct: Gourmet Food",gourmet food,1 of 1,5.0,"VERY, VERY GOOD VEGETABLES","January 9, 2007","August Jones ""AUGIE""",SO.CALIFORNIA,"ASIDE FROM THE GROWER, DOLE, I CAN NOT BE MORE CPOMPLIMENTRY OF THE DEALER
THAT HANDLED AND PACKED THE FRUIT AND VEGETABLES THAT RECEIVED FROM AMAZON. ALL OF IT WAS PICTURE PERFECT AND DELICIOUS. THIS IS AFTER A 3 DAY
AIR SHIPMENT ACROSS THE COUNTRY!!!!!!!!!!!!!!!"
"B00032BPXQ:what_a_great_cell_phone_amplifier:rippy_snippy_bloggington_""ripster""",B00032BPXQ,"Dole USA # 1 Iceberg Lettuce, 1 ct: Gourmet Food",gourmet food,11 of 15,5.0,What A Great Cell Phone Amplifier,"August 14, 2006","Rippy Snippy Bloggington ""Ripster""","Bloggingsburg, PA USA","One day, while my cell phone wasn't working (as usual) I decided to see what would happen if I wrapped the antennae in a bunch of Dole USA # 1 Iceberg Lettuce, 1 ct!

Of course, you would never believe me in a trillion zillion years, but it worked better!

Now I go to high level executive functions with a Dole USA # 1 Iceberg Lettuce, 1 ct attached to my ear, and people thing I'm strange... but the heck with them.

Now I have better coverage than they do! And isn't that what it's all about?

This thing:
This is a list of mayors of Calgary, Alberta.
Mayors of Calgary
Mayor	Term Began	Term Ended
George Murdoch	December 4, 1884	October 21, 1886
George Clift King	November 4, 1886	January 16, 1888
Arthur Edwin Shelton	January 16, 1888	January 21, 1889
Daniel Webster Marsh	January 21, 1889	January 20, 1890
James Delamere Lafferty	January 20, 1890	January 19, 1891
James Reilly	January 19, 1891	January 18, 1892
Alexander Lucas	January 18, 1892	January 2, 1894
Wesley Fletcher Orr	January 16, 1894	January 6, 1896
Alexander McBride	January 6, 1896	January 4, 1897
Wesley Fletcher Orr	January 4, 1897	January 3, 1898
Arthur Leslie Cameron	January 3, 1898	January 3, 1899
James Reilly	January 3, 1899	January 2, 1900
William Henry Cushing	January 2, 1900	January 7, 1901
James Stuart Mackie	January 7, 1901	January 6, 1902
Thomas Underwood	January 6, 1902	January 5, 1904
Silas Alexander Ramsay	January 5, 1904	January 2, 1905
John Emerson	January 2, 1905	January 14, 1907
Arthur Leslie Cameron	January 14, 1907	January 2, 1909
Reuben Rupert Jamieson	January 2, 1909	January 2, 1911
John William Mitchell	January 2, 1911	January 2, 1913
Herbert Arthur Sinnott	January 2, 1913	January 2, 1915
Michael Copps Costello	January 2, 1915	January 2, 1919
Robert Colin Marshall	January 2, 1919	January 3, 1921
Samuel Hunter Adams	January 3, 1921	January 2, 1923
George Harry Webster	January 2, 1923	December 31, 1926
Frederick Ernest Osborne	January 3, 1927	December 31, 1929
Andrew Davison	January 1, 1930	December 31, 1945
James Cameron Watson	January 1, 1946	December 31, 1949
Donald Hugh Mackay	January 1, 1950	December 31, 1951
Donald Hugh Mackay	January 2, 1952	October 19, 1959
Harry William Hays	October 19, 1959	June 30, 1963
John Walter Grant MacEwan	July 4, 1963	October 18, 1965
John Clifford Leslie	October 18, 1965	October 22, 1969
James Rodney Winter Sykes	October 22, 1969	October 31, 1977
Ross Patterson Alger	October 31, 1977	October 27, 1980
Ralph Phillip Klein	October 27, 1980	March 21, 1989
Donald Adam Hartman	March 21, 1989	October 23, 1989
Alfred Herman Duerr	October 23, 1989	October 22, 2001
David Thomas Bronconnier	October 22, 2001	(incumbent"
B0000CFXYF:delicate_&_delicious:p._mcbrien,B0000CFXYF,Silver Needle White Tea: Gourmet Food,gourmet food,,5.0,Delicate & Delicious,"March 25, 2007",P. McBrien,,"Silver Needle White Tea is the finest tea I have ever tasted.  The flavor is delicate without being weak and there is no bitter aftertaste as with the majority of teas.  Because there is less caffiene, I did not experience the jittery, nauseous feeling I get from other teas."
B000IDOB5Y:what_a_delight!:s._harrison,B000IDOB5Y,Elk Carcass: Gourmet Food,gourmet food,8 of 11,5.0,What a delight!,"March 13, 2007",S. Harrison,"Clements, CA United States","How refreshing it is to know that we can turn to Amazon for all our fresh elk carcass needs!  No more hoping to come across a large road kill on the way home from work!  Perfect for wedding receptions, birthday parties and anniversary celebrations - you know, all those fun times when you just have to dig that pit in the back yard, and roast a large slab of meat.  Slice up those leftovers, and you'll have sandwiches for weeks.  Thank you Amazon"
B000F959NO:wonderful!:t._m._griffin,B000F959NO,Por Kwan brand Thai Ice Tea Mix - 16 oz: Gourmet Food,gourmet food,1 of 1,5.0,Wonderful!,"April 23, 2007",T. M. Griffin,"Athens, GA USA","This tea is just like you will find at the Thai restaurant. I find it best to brew in the coffee maker, making it very strong and adding water to it later. I use about one cup of loose tea to 8 cups of water in the coffe machine. When it's all brewed and hot, I add the sugar, more water and keep it in the fridge. I add evaporated milk as needed, per each glass. It's a wonderful drink for a summer day"
B000F959NO:thai_iced_tea:j._wright,B000F959NO,Por Kwan brand Thai Ice Tea Mix - 16 oz: Gourmet Food,gourmet food,1 of 5,4.0,Thai Iced Tea,"January 18, 2007",J. Wright,,"Speedy shipment on this product...have not tried it yet but the quality, packaging and so forth seem very good"
B000F959NO:great_thai_iced_tea_mix:j._blake,B000F959NO,Por Kwan brand Thai Ice Tea Mix - 16 oz: Gourmet Food,gourmet food,5 of 6,5.0,GREAT Thai Iced Tea Mix,"October 17, 2006",J. Blake,,"Now I can make my own Thai iced tea at home that's every bit as good as my favorite Thai restaurant's! Fragrant, flavorful, beautiful color as well. Full 5 star ratings for this product"
B000A0WLFC:great_for_a_hot-lover!__(no_pun_intended):c._m._bressers,B000A0WLFC,Dave's Gourmet Super Hot Wood Set Ultra-Hot Crated Hot Sauce Set: Gourmet Food,gourmet food,,5.0,Great for a hot-lover!  (No pun intended),"March 8, 2007",C. M. Bressers,"Indianapolis, IN, US","I got this set for my husband for part of his Christmas present and he loved it.  He didn't know that Dave's Insanity wasn't the hottest he could get until now - he immediately opened the Ultimate and started ""practicing"" eating it on crackers until it wouldn't make him sweat so he could embarrass his brother by making him sick with it when we went home for the holidays.  Next year I'm getting the bloody mary mix as a stocking stuffer, and maybe the nuts too"
"B0005YWK8Q:very_good_if_you_have_a_""sweet_tooth"":c._mccallister_""dr_dolphin""",B0005YWK8Q,"Lindt Lindor Truffles, Swiss Milk Chocolate With A Smooth Filling, 3.5 oz: Gourmet Food",gourmet food,5 of 6,4.0,"Very good if you have a ""sweet tooth""","December 10, 2004","C. MCCALLISTER ""dr dolphin""",The waters of the Great Lakes,"Lindt Lindor truffles are very smooth, quite rich, and very sweet.  They tend to melt in your mouth (and in your hands, so get shoveling).  For me, they're a bit too sweet, as I prefer the taste of Leonidas or Cote d'Or chocolates, as they have a bit more bite to them.  They are also much harder to find and more expensive.  Soooooo, if you want good, rich chocolate, and you like your chocolate sweet, Lindt Lindor truffles is a good place to look"
"B0005YWK8Q:the_ultimate_in_chocolate_bliss!:1smileycat_""1smileycat""",B0005YWK8Q,"Lindt Lindor Truffles, Swiss Milk Chocolate With A Smooth Filling, 3.5 oz: Gourmet Food",gourmet food,5 of 6,5.0,The Ultimate in Chocolate Bliss!,"November 5, 2004","1smileycat ""1smileycat""","Iowa, United States","These are THE BEST truffles I have ever, ever tasted! They come in milk chocolate, dark chocolate and white confection - the chocolate lovers dream!!!  There are 18 pieces per package - control yourself though, the serving size is only 7 pieces!! The creamy filling is heavenly!!  My absolute favorite is the White Confection...my mouth waters just thinking about it!!!
If you love chocolate - you need to find a package of these - you'll be in paradise with every bite!

1smileycat :-"
B000CBFTC6:brilliant!:a._mcclure,B000CBFTC6,Finally Here!! Dave's Insanity Sauce Private Reserve 2006 Signed & Numbered Ultra Hot Sauce: Gourmet Food,gourmet food,,5.0,Brilliant!,"January 23, 2007",A. McClure,USA,I ordered this for my husband's Christmas present on December 21st.  I really didn't think it would arrive in time and had printed a picture to give him until it arrived.  It arrived on the 23rd!!!! It was well packaged and was delivered intact. He is absolutely delighted with it.  He has a hot sauce collection and this is definately the piece de resistance! Thank yo
"B000CBFTC6:this_has_to_be_the_best_hot_sauce_ever!:g._bower_""gb""",B000CBFTC6,Finally Here!! Dave's Insanity Sauce Private Reserve 2006 Signed & Numbered Ultra Hot Sauce: Gourmet Food,gourmet food,,5.0,This has to be the best hot sauce ever!,"January 2, 2007","G. Bower ""GB""",Australia,"This is definitely the best hot sauce ever. An exceptionally hot sauce but comes with a great flavor and after taste. Not to be used by itself, but as an additive in very small doses. I bought my bottle in 1998 and am only half way through it. Love it"
B000328NPE:purple_potatoes!?!_how_captivating!:the_great_frederico_bananapants,B000328NPE,"Farm Fresh Russet Potato, 1 lbs: Gourmet Food",gourmet food,6 of 8,5.0,Purple Potatoes!?! How captivating!,"August 7, 2006",The Great Frederico Bananapants,"Happytown, U.S.A.","I have spent many years walking the Earth, much like Kane, and I've seen many things. Some of them legal, some of them warranting several eternities in Hades. But I have never before bared witness to purple potatoes. Seeing as that I am such an adventurous chap, I decided to give them a whirl. If nothing else, I told myself, they would make delightful earrings for my wife, Maude. She's something of a tuber afficianado, don't ya know. Upon their arrival at my abode, I happened to notice that the delivery lad was wearing a bio-hazard suit and that the potatoes were being transported within a lead container. Thinking nothing of it, I opened the container and proceeded to eat them raw. Imagine the surprise and delight when I felt my very DNA being torn apart and restructured. I now write to you all from the cave I share with the cyclops, seeing as how I am now 37 feet tall, have a spiked tail, horns, and nictitating membranes over my eyes. Did I mention I am a lovely shade of violet now and breath fire? All thanks to the delicious pommes de terre"
"B0000WEV4Y:enjoyable_chai_experience_without_caffeine:o._brown_""ms._o._khannah-brown""",B0000WEV4Y,Tazo Decaffeinated Chai Tea Bags 48-pc.: Gourmet Food,gourmet food,2 of 2,4.0,Enjoyable Chai Experience Without Caffeine,"September 14, 2006","O. Brown ""Ms. O. Khannah-Brown""","Twopeas, WA","****
Tazo's Decaffeinated Chai Black Tea is an enjoyable chai experience for the most part. On the paper tea packet, Tazo writes, ""a rich blend of full-flavored naturally decaffeinated teas and exotic aromatic spices."" On their web site, Tazo describes the flavor profile of Decaffeinated Chai as ""creamy, vanilla, sweet and pungent spices"". Tazo describes the aroma as ""sweet spice"". Those are pretty accurate. The black tea ""blend"" is a little bitter, though, even with minimal brewing. It's a real trick to get it to brew long enough to get to experience the flavor from the spices without having the tea turn bitter.


The ingredients in Decaffeinated Chai are: naturally decaffeinated black teas, rooibos, cinnamon, ginger, cardamom, chicory, cloves, black pepper, natural flavors, and star anise. It is caffeine-free!

Tazo is an interesting company that makes only super premium teas. They are socially responsible, based in Portland, and have the motto, ""The Reincarnation of Tea"". Tazo is owned by Starbucks. Their web site is fun and quirky, with a Zen-type focus, definitely worth checking out. It is unclear, though, from their web site, how many of their ingredients are organic or kosher, and they do use some ""natural flavors"" in their teas--this wording seems a little vague for a super premium tea.

I would rate this tea, and Tazo in general, as good---better than premium teas like Stash or Celestial Seasonings---but not as good as Numi. I'm soooooo spoiled by Numi teas, which is why Tazo Decaffeinated Chai gets only four stars.
***"
"B0005YLTJW:sardines:bobby_g._murphy_sr._""book_end""",B0005YLTJW,"King Oscar Brisling Sardines In Olive Oil, 4 oz: Gourmet Food",gourmet food,,5.0,sardines,"January 3, 2007","Bobby G. Murphy Sr. ""Book End""","Oelwein, Ia",The sardines was very tasty. They were packed in a box and were in very good condition. I would recomend them to anybody. Keep up the good work
"B0005YLTJW:king_oscar_makes_the_best_sardines:malfouka_""malfouka""",B0005YLTJW,"King Oscar Brisling Sardines In Olive Oil, 4 oz: Gourmet Food",gourmet food,4 of 4,5.0,King Oscar Makes the BEST Sardines,"August 7, 2006","malfouka ""malfouka""","SF East Bay, CA","People always tell me, ""malfouka, those sardines aren't any good.  You should try ""brand X.""  Well, they're wrong.  King Oscar knows sardines and until you try them (I recommend serving them on buttered toast with a small squeeze of Miracle Whip), you don't know what you're missing!"
"B000G0EP78:not_a_good_product:rhonda_kay_stiles_""charlie""",B000G0EP78,Carbquik Baking Mix: Gourmet Food,gourmet food,0 of 4,5.0,NOT A GOOD PRODUCT,"January 29, 2007","Rhonda Kay Stiles ""charlie""","Murphy, NC United States",Bought the carbquick and wish I didn't.  Does not taste good and when baking with it definately comes out different than the regular bisquick.  Will not buy again....
"B000G0EP78:wow!:diana_fashjian_""ceddiana""",B000G0EP78,Carbquik Baking Mix: Gourmet Food,gourmet food,14 of 14,4.0,Wow!,"September 19, 2006","Diana Fashjian ""ceddiana""",New England,"SImply amazing -- one of the best low carb products around....forget Atkins bake mix....this is low carb Bisquick.  Now, it is not AS good as Bisquick....but it is good!  Makes good biscuits, a killer pie crust, and yummy ""drop danish"" ( not really a danish consistancy, tastes like very sweet pie crust )....plus can use with spices as a breading for chicken, fish, veggies, cheese.....BUY IT!!"
"B0001VS9M4:subtle_flavor,_delicious:microjoe",B0001VS9M4,Clark's Teaberry Gum: Gourmet Food,gourmet food,1 of 1,5.0,"Subtle flavor, delicious","August 24, 2005",microjoe,,"Clark's Teaberry Gum became the rage in the 1960s when Herb Alpert and the Tijuana Brass played ""The Teaberry Shuffle."" Originally produced by the D L Clark Company, who got their fame with the Clark Bar, the gum is a Pittsburgh favorite for over 100 years. The mild flavor is somewhere between wintermint and a very faint touch of cinnamon, that somehow gives it a bit of a tea taste. It is a very sublte flavore, which is to me much more refreshing than the extra-strong gums from the other guys. There is also a sugar-free variet"
B0001VS9M4:it's_fantastic!_:kurt_a._johnson,B0001VS9M4,Clark's Teaberry Gum: Gourmet Food,gourmet food,3 of 3,5.0,It's fantastic!,"September 12, 2004",Kurt A. Johnson,"Marseilles, Illinois, USA","D. L. Clark Company was founded in 1886, in Pittsburg Pennsylvania. The company was best known for its chocolate Clark Bar, which was sent over bulk to America's W.W.1 soldiers, who formed a lifelong attachment to it. Since its founding, the company has changed hands many times.

Teaberry gum has a flavor that is hard to describe, as it really doesn't taste like anything else. It is smooth and sweet, with a taste you will never forget. When I was young, a local drug store carried a wide range of candies, including Teaberry gum. Whenever I could I would go and buy a pack, and to this day the Teaberry taste takes me back to my youth and that drug store with the giant racks of candy.

So, if you want a great gum that tastes like no other gum out there, then buy Teaberry gum. It's fantastic!"
B0009OD4EQ:oops!:c._j._johnson,B0009OD4EQ,"Royal Family Japanese Style Mochi Rice Cake Cookie Sampler Pack (Matcha, Purple Yam, Peanut, Red Bean, Seasame) - 30 Pieces - 32 Oz -- With Free Gift Bag!: Gourmet Food",gourmet food,,4.0,Oops!,"February 6, 2007",C. J. Johnson,"Atlanta, GA USA","This was not exactly what I was expecting.  I thought it would be more like what I call ""Vietnamese Sesame Balls.""  Yet they were pretty good despite my mistake."
"B000CO80RE:christmas_gift:judith_r._talbot_""dobermanbabies""",B000CO80RE,Popcorn for a Movie Gift Box: Gourmet Food,gourmet food,,5.0,Christmas Gift,"January 3, 2007","Judith R. Talbot ""dobermanbabies""","new jersey, USA",I gave 3 sets of popcorn along with the bowls to 4 people for Christmas.  They were delighted and rave abouth the popcorn
"B000EVQWJ8:wonderful!:ms._stephanie_l._rettig_""stephanie4617""",B000EVQWJ8,"Haribo Gummi Candy, Centipedes, 5-Pound Bag: Gourmet Food",gourmet food,,5.0,Wonderful!,"February 17, 2007","Ms. Stephanie L. Rettig ""Stephanie4617""",Indiana,These centipedes are wonderful! They have a lot of flavor and last a long time!
B000EVQWJ8:these_are_the_best.:nick_l._botti,B000EVQWJ8,"Haribo Gummi Candy, Centipedes, 5-Pound Bag: Gourmet Food",gourmet food,,5.0,These are the best.,"February 4, 2007",Nick L. Botti,,I like these even better than the gummi bears that I thought were the best until I tried these.
B000EVQWJ8:yummy_centipedes!:j._a._veizaga,B000EVQWJ8,"Haribo Gummi Candy, Centipedes, 5-Pound Bag: Gourmet Food",gourmet food,1 of 1,5.0,Yummy centipedes!,"July 16, 2006",J. A. Veizaga,,"I love these centipedes! I like these more than the gummi bears. They taste good, too. Not to hard, not to soft, just right"
B000G1PAC6:fine_ooolong_(wu_long)_tea:matthew_g._rolph,B000G1PAC6,Vintage Wuyi Oolong Tea (Wu Long) - 100 Individually Wrapped Tea Bags - 7.0 Oz -- Buy 4 Get a Free Bag of Kasugai Lychee Hard Candy!: Gourmet Food,gourmet food,,5.0,Fine Ooolong (Wu Long) Tea,"March 15, 2007",Matthew G. Rolph,"Warren, NH","Sometimes I feel like I've been on a diet forever. Of course, I haven't been -- I've been on and off one or another, then back again. 

I don't believe any tea is a wonder cure for everything, but I find tea helpful in managing my appetite, my stress levels, and outlook on life. I drink this Oolong tea, really enjoy it, and suspect it helps me feel less hungry in the midafternoon. 

I've heard it's rich in anti-oxidants, and promotes the burning of fat. It may well be. I've lost bodyfat and weight -- but, again, I believe the result are due to a combination of factors that includes regular exercise, counting calories, and taking time to for a deep breath and a warm cuppa"
