unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
B000931OAI:great_for_a_travel_journal:slugbone,B000931OAI,"Moleskine Small Plain Notebook - The Legendary Notebook of Hemingway, Picasso, and Chatwin - Moleskin Blank Book Journal Designed in Italy: Office Products",office products,3 of 3,5.0,Great for a Travel Journal,"May 5, 2006",slugbone,USA,"I'm no writer, I was just looking for a nice small notebook I could take with me while trekking to use as a travel journal.  This notebook is a handy little item to have with me in my pack.

It is of good quality, very much worth $10 if you want something more durable than your standard spiral notebook.  I like the elastic strap that keeps the book closed.  The book opens flat, and it is bound well enough so the pages are not going to fall out like some notebooks when you open and close them too much.  Small enough to fit in your front or back pocket too.  

Overall 5 stars.  The quality and style exceeded my expectations, and it was shipped on time with no errors"
B000931OAI:a_good_notebook_for_film_makers_and_reporters:white_shark,B000931OAI,"Moleskine Small Plain Notebook - The Legendary Notebook of Hemingway, Picasso, and Chatwin - Moleskin Blank Book Journal Designed in Italy: Office Products",office products,4 of 4,5.0,A good notebook for Film makers and Reporters,"May 2, 2006",White Shark,USA,"I work on the news for a local highschool, and i am always about writing things down. I keep 4 new molskine notebooks in my desk at all times. I uasualy keep them in my back pocket, and sitting in classes all day with the notebook in my pocket can basicly destroy it. And i have killed quite a few of them this way. But thats my fault. They are the perfect size for your back pocket and dont get in the way too much. It would be nice if they had a stronger version of the book, for thoes who are a bit tougher on their stuff, something like riveted pages to the cover. I rebind mine all of the time, but keep in mind they get thrown down staircases, dropped on the street, and chucked into trash cans by some crazy student. Basicly because im always on the move, taping events, filming movies, and everything i have so much going on i dont have time to worry about how my notebook is going to hold up, and the Moleskine line does a good job at putting up with everything i can throw at it. I use them to record my daily notes, and use them for story boarding. The cover is tough, and the elastic extremely helpful. The back pocket is very good for keeping business cards in, i can pull out a card at the same time i write a note down! :"
B000931OAI:well_priced:handmade_christmas_cards,B000931OAI,"Moleskine Small Plain Notebook - The Legendary Notebook of Hemingway, Picasso, and Chatwin - Moleskin Blank Book Journal Designed in Italy: Office Products",office products,1 of 1,5.0,Well Priced,"April 21, 2006",Handmade Christmas Cards,Amber-Market.com,"I've dealt with all other kinds of pocket notebooks, all of which fold, deform, get pages easily folded over and ripped out and stained. The Moleskine is an elegant little solution that protects itself with a thin, unobtrusive cover and a small elastic strap which has avoided every other problem that's plagued previous notebooks.  I also like the price"
B000931OAI:the_definitive_notebook:rasmus_rasmussen,B000931OAI,"Moleskine Small Plain Notebook - The Legendary Notebook of Hemingway, Picasso, and Chatwin - Moleskin Blank Book Journal Designed in Italy: Office Products",office products,2 of 2,5.0,The definitive notebook,"March 16, 2006",Rasmus Rasmussen,,"On the surface, it's just another plain notebook. Not much to look at, really. But there is something magical about the Moleskine. I can honestly say that this pocketsize notebook has increased my creativity, simply by being there to hold whatever I choose to put on its blank pages.

It has a perfect size for those of us, who don't necessarily leave the house with any kind of bag. It fits in your pocket. Then there's the sturdy design: It's made for being lugged around. And though it may be plain, it still comes with a handy built in bookmark and a practical pocket inside the cover, where you can store businesscards, ticket stubs or whatever else you feel like putting in there.

I'm hooked on Moleskines. After having had various notebooks all my life, this is the only one I will use now"
"B000931OAI:the_analog_pda,_and_more:sean_m._gallagher",B000931OAI,"Moleskine Small Plain Notebook - The Legendary Notebook of Hemingway, Picasso, and Chatwin - Moleskin Blank Book Journal Designed in Italy: Office Products",office products,8 of 8,5.0,"The analog PDA, and more","October 19, 2005",Sean M. Gallagher,"Baltimore, MD USA","Okay, you're thinking, ""Ten bucks is a lot of money for a pocket notebook.""  Well, if you're the kind who can survive with a lined pocket memo pad, this notebook's not for you.  If, however, you need a durable, elegant, pocket-sized way to record your ideas,  observations,  sketches, and anything else you can put on paper, this is it."
"B000931OAI:practical_and_sturdy_take-along_pocket_sketchbook:a._lung_""sketching_supplies_scholar""",B000931OAI,"Moleskine Small Plain Notebook - The Legendary Notebook of Hemingway, Picasso, and Chatwin - Moleskin Blank Book Journal Designed in Italy: Office Products",office products,12 of 12,5.0,Practical and sturdy take-along pocket sketchbook,"July 1, 2005","A. Lung ""Sketching Supplies Scholar""",,"Quite handy for sketching and doodling anywhere.  Sturdy pages accept some light watercolor washes, ink, and dry media.  Pages lay flat thanks to the style of binding, so it's easy to work a two-page spread of 5 1/2"" X 7 1/2"".  The expanding pocket in the back cover is handy for storing train ticket stubs, show tickets, receipts, and business cards (the phone numbers and addresses of good restaurants or shops discovered while exploring during trips sometimes come in well-desinged colorful formats that can be used to make collages or decorate journals).  A bit pricey, but they are the just right size to fit on any pocket and strongly bound to preserve notes and sketches through the rigors of travel"
"B0007GFBC4:lamp_cord_has_clip-in_socket:daneen_bloom_""nee""",B0007GFBC4,"Lamp Cord Has Clip-In Socket, End Plug And Rotary Switch. 6 Ft. Brown (Set Of 10): Office Products",office products,,5.0,Lamp Cord has Clip-in Socket,"March 13, 2006","Daneen Bloom ""Nee""",USA,This cord has clip-in sockets.I have been so happy and satisfy with. It can be use any anything to use with. I have the insulator and it's perfect fits under the insulator. I turn it on every night which I have 15 windows. When Christmas comes I will use for other purpose. I'm  a 100% satisify customer !!
"B0006TUAK0:excellent,_flawed_and_fixable:sorokahdeen_""sorokahdeen""",B0006TUAK0,Art S Buck Female Anatomical Figure: Office Products,office products,9 of 9,4.0,"Excellent, Flawed and Fixable","November 27, 2005","Sorokahdeen ""Sorokahdeen""","New York, NY","Last year, I bought the gray female version of the Art S. Buck artist's model and I was very, very happy with it. It was an enormous improvement on the old wooden models I grew up with. It is detailed in a way that the old wooden mannequins never were and it is flexible enough to put into an accurate, full-lotus position complete with the detail of having the backs of the feet resting on the thighs, and that,  is scary bendy. The only problem with it is that the neck joint, although providing a good range of motion, is very delicate and broke not long after I bought it. 

Now, this is not the end of the world if you have the right tools. I used a Dremel moto-tool to cut out the remnant of the original joint and to grind the head off of a narrow nail which I then heated holding it with a pair of pliers and inserted into the upper torso to make a hole and then into the bottom of the neck: problem solved. The end result is still just as flexible as when  it came out of the box with the exception of the neck's motion being limited to rotation from side to side.

Apparently, this flaw is known to sideshow toys who released a new, second version of the model in two sexes and three colors. The new series has a caucasian female figure that is not *quite* as flexible as the original--among other things, the detailed full-lotus is pretty much out of the question--and it is more ""voluptous"", having larger breasts, a heavier body, broader thighs and a much stronger neck. Also, both mannequins have heads that seem just slightly out of proportion with the body... just slightly larger than they should be.

Be all that as it may, the original gray pictured in the above listing and offered at a ten percent discount under list is the real thing: skinnier and far more flexible than the current model but having a flaw which makes it something of a compromise; making you choose between the genuinely superior flexibility of the original mannequin (which you may eventually have to repair) or seeking out the newer model which exchanges flexibility for sturdiness while adding features that can be summed up by the term ""sex-appeal.""

I have both models and after performing the necessary repair, I prefer the original gray and highly recommend it with the caveat that you must be very careful while handling it unless you are willing to and able to perform a fairly easy repair. 

I could perform it and I did which is why I rate this item as highly as I do: all in all, you can call the original gray an excellent product with a small, repairable flaw. Your mileage may vary"
"B0008GIEAE:fantastic_product:jenny_hanniver_""medieval_student""",B0008GIEAE,"AVE03279 Dark T-Shirt Transfers, Iron-On, 8-1/2""x11"", 5/Pk: Office Products",office products,2 of 2,5.0,Fantastic product,"January 23, 2007","Jenny Hanniver ""medieval_student""","Philadelphia, PA, United States","I've been having trouble finding Avery 3297 Dark T-Shirt transfers in any local store.  For some peculiar reason Staples and Office Depot carry many packets of the Light fabric transfers, which are worthless (they fall apart after the slightest use and the colors run when washed), but never more than 3 or 4 of the really terrific Dark fabric transfers.

I can't give enough praise for these heavier plastic, opaque transfers for dark colors, and use them regardless of the color of fabric.  As a military veteran and political activist, I use them for peace rallies and marches, and have made flags, banners, shoulder and cap patches--even an occasional T-shirt!  Highly recommend them, but where are they in the stores?  Some managers tell me they were cleaned out during the Christmas season, and I now suspect that the recent store stock has been bought up by other political activists getting reading for our rally and march in Washington DC on Jan 27.  If you're an activist, think about how YOU can use them.

PS:  I always hand-wash all my finished products in cool or lukewarm water, and have had no problems with colors running.  Just be sure the design is thoroughly ironed on!"
"B0008GIEAE:you_can_get_one_at_officedepot_for_$12.99:supafriends_""babygirl""",B0008GIEAE,"AVE03279 Dark T-Shirt Transfers, Iron-On, 8-1/2""x11"", 5/Pk: Office Products",office products,4 of 4,5.0,You Can Get One At OfficeDepot for $12.99,"February 27, 2006","Supafriends ""Babygirl""",Florida,This is a great quality product. Best quality transfer paper I've ever used. It's pretty expensive if you buy it here though. You can get this same exact product at your local Office Depot for a cheaper price plus you don't have to pay shipping/handling
"B0008GIEAE:yes:bogumilia_franek_""jake""",B0008GIEAE,"AVE03279 Dark T-Shirt Transfers, Iron-On, 8-1/2""x11"", 5/Pk: Office Products",office products,11 of 21,5.0,Yes,"September 15, 2005","Bogumilia Franek ""Jake""",Philly,This product has changed my life for the rest of my life. Plain shirts are a thing of the past. This Transfer paper is the most amazing thing since Jesus
"B0008GIEAE:fantastic!:tracey_""&#60;3""",B0008GIEAE,"AVE03279 Dark T-Shirt Transfers, Iron-On, 8-1/2""x11"", 5/Pk: Office Products",office products,7 of 12,5.0,Fantastic!,"August 23, 2005","tracey ""&#60;3""",california,"I bought my first set of five sheets days ago, with no real idea with what i wanted to use it for. Just tonight I decided to spruce up my backpack for school using various images. It was very easy, and the results are amazing! I strongly suggest that everybody try it out, it really brought a new, more glamourous life to that old backpack!"
B00069DKVQ:the_best_little_black_book_for_keeping_your_family_and_friends_contact_info._:lisel_alamilla,B00069DKVQ,Moleskine Small Address Book: Office Products,office products,1 of 1,5.0,The Best Little Black Book for keeping your family and friends contact info.,"August 25, 2006",Lisel Alamilla,Belize,"I am very pleased with my Moleskin Small Address Book. I can fully appreciate why Picasso and Hemingway used the Moleskin Notebooks. The quality of material used to produced my address book is clearly of the highest that can be found. 

What I especially liked about my small moleskin address book is that the pages are ruled for you to use as  you like, unlike other books that have designated space for street addresses or phone number. As you know sometimes all you want to do it keep the phone number while with other contacts you want to keep a biography on them, their birthdates, their children's birthdates , anniversary, email addresses etc. 

I think its a perfect address book. I liked it so much I bought three, one for my Mom, my sister and myself."
B00069DKVQ:sexy_black_book:amy_hart,B00069DKVQ,Moleskine Small Address Book: Office Products,office products,2 of 2,5.0,sexy black book,"August 23, 2006",Amy Hart,"Charlottesville, VA","This is the best handbag-size address book.  Discreet, sexy, all grown up. I bought my first one in Italy and will continue to buy more (because I never write in pencil!"
B00069DKVQ:it_is_what_you_make_it:andrew_s._rogers,B00069DKVQ,Moleskine Small Address Book: Office Products,office products,2 of 2,5.0,It is what you make it,"July 31, 2006",Andrew S. Rogers,"Seattle, Washington","I discovered Moleskine notebooks in London about two months ago and bought my first, a Small Ruled Notebook, about one month ago. It's not taken me long to become a convert to these little gems, since I've now bought my second Moleskine, the small address book.

The address book wasn't entirely what I was expecting, but that's a good thing. It is almost identical to the small ruled notebook, except for alphabetized tabs along the page edges. Unlike most address books, there are no neat boxes to fill in with names, street addresses, and city/state/ZIP; no separate spaces for home, work, and cell numbers. There are only ... lines.

What this means, of course, is that you can record whatever information you choose to, however you choose to. A person can be tucked into one line, or have an entire page for herself. Moleskine makes a big deal about its notebooks being tools for the self-expression of the people who use them, and I was very pleasantly surprised to see that this philosophy extends even into the usually-mundane world of the address book. I didn't expect to have such a positive reaction to this product, but that's what happened"
B00069DKVQ:absolutely_the_best!:p._cowley,B00069DKVQ,Moleskine Small Address Book: Office Products,office products,4 of 6,5.0,Absolutely the best!,"February 26, 2006",P. Cowley,"Richmond, VA United States",Nothing compares to these awesome notebooks. You'll never go back to the office supply variety after you've used one of these
"B000MVZ2E6:well-behaved,_even_on_bad_paper;_waterproof,_forgery_proof:s._blackwelder_""fountain_pen_daily_user""",B000MVZ2E6,Noodler's Black Waterproof Fountain Pen Ink: Office Products,office products,2 of 2,5.0,"Well-behaved, even on bad paper; waterproof, forgery proof","February 3, 2007","S. Blackwelder ""fountain pen daily user""",,"I write with Noodler's Black (the brand's ""standard"" black ink) almost every day because I can't always choose the paper to write on. Noodler's Black can be used for two-sided writing on bad paper, even newsprint, which is rare among all the fountain pen inks in the world.

I also write with Noodler's Black because it's waterproof, forgery-proof, good-looking, and pleasantly smooth during writing. I confidently write checks with Noodler's Black, and it is safe for signing valuable or important documents too (when black is an acceptable color; ask your lawyer).

Please keep in mind that the Noodler's company carefully says which of the brand's colors are waterproof and which are not. In my experience Noodler's Black is by far the best Noodler's color for writing on both sides of bad paper.

One behavior you might notice, if your pen's nib is an exposed metal surface (not covered with colored enamel), is that Noodler's (standard) Black spreads itself over exposed metal surfaces. This ""nib creep"" is harmless behavior because the ink doesn't run down onto the grip area. Wiping the ink off the nib is only temporary; more ink will soon spread to replace what you wiped off. Again, this is harmless behavior and a very small price to pay for the security of your marks, signatures and important handwritten texts"
B000F8VIWQ:great_product:kassady,B000F8VIWQ,Xpad (Non-slip Laptop Cooler & Heatshield): Office Products,office products,,5.0,GREAT PRODUCT,"April 19, 2007",Kassady,Ma,"Over the last 10+ yrs. I have owned 4 laptops, one burnt my leg, and the others overheated. This marvelous device lets your laptop breathe. If you own a laptop, this is a must!!"
B000F8VIWQ:does_the_job:antoinette_swayne-kohlman,B000F8VIWQ,Xpad (Non-slip Laptop Cooler & Heatshield): Office Products,office products,,5.0,Does the Job,"April 15, 2007",Antoinette Swayne-Kohlman,"Fairfield, CA","The Xpad is exactly as described ... non-slip surface, eliminates heat transfer between my legs and my laptop, elevates my laptop to allow proper airflow...and it fits easily into my laptop bag. The product is stable without being bulky or heavy and it doesn't interfere with my unit's internal cooling system"
"B000F8VIWQ:a_decent_product...:robert_j._oehlbeck_ii_""rob_with_a_kick""",B000F8VIWQ,Xpad (Non-slip Laptop Cooler & Heatshield): Office Products,office products,1 of 1,4.0,A decent product...,"March 23, 2007","Robert J. Oehlbeck II ""Rob with a kick""","Melbourne, FL","The X-Pad is a decent piece of equipment, doing a good job of keeping my laptop from getting too hot. My only issue with it is the lack of padding on the underside. I'm going to have to attach a piece of neoprene or something similar to make it more comfortable to have on my lap."
B000F8VIWQ:excellent_product!!!:deputy,B000F8VIWQ,Xpad (Non-slip Laptop Cooler & Heatshield): Office Products,office products,1 of 1,5.0,Excellent Product!!!,"March 8, 2007",Deputy,"Silver City, NM USA",Keeps my wife's and my laptop running cool without any fans. My comp internal fan rarely runs when using Xpad
"B000F8VIWQ:great_buy.:kittycatastrophe_""kittycatastrophe""",B000F8VIWQ,Xpad (Non-slip Laptop Cooler & Heatshield): Office Products,office products,1 of 1,4.0,Great buy.,"February 24, 2007","kittycatastrophe ""kittycatastrophe""",Pennsylvania,I like this cooler/heatshield much better then the one I had previously. It keeps the laptop much cooler and is easier to transport when I am traveling
"B000F8VIWQ:works_well,_but_is_overpriced:mark_roberts",B000F8VIWQ,Xpad (Non-slip Laptop Cooler & Heatshield): Office Products,office products,1 of 1,4.0,"Works well, but is overpriced","February 17, 2007",Mark Roberts,"Seattle, WA USA","The Xpad definitely is effective, but seems a bit overpriced for what it is - plastic housing with foam insulation. I use it with a TabletPC and need to tilt the entire laptop up to use sometimes. When doing so, it's not totally ""non-slip"" but is manageable. Also it has a very strong plastic smell that hopefully will dissipate over time. Some reviews describe the xpad as having ""metal edges"", but that's not the case, at least not in the current design. The edges are made of the same ABS hard plastic as the top of the pad. I don't find the edges to be uncomfortable, but suppose they could be made more rounded to improve the design"
B000F8VIWQ:great_heatshiled:gary_a._coffman,B000F8VIWQ,Xpad (Non-slip Laptop Cooler & Heatshield): Office Products,office products,1 of 1,5.0,Great heatshiled,"February 8, 2007",Gary A. Coffman,,"I was looking for a nice heatshield that did not use USB or drain energy from my laptop battery.  This thing works great!  

I wouldn't hesitate to buy this"
"B0006G2LBY:good_everyday_fountain_pen,_great_value:ray-vigo_""ray-vigo""",B0006G2LBY,Waterman Phileas Blue Fine Point Fountain Pen - 19702WA: Office Products,office products,1 of 1,5.0,"Good everyday fountain pen, great value","January 28, 2007","Ray-Vigo ""Ray-Vigo""",USA,"Since the Phileas came out a number of years ago, I've had 4 of them (3 fountain and 1 roller ball). These fountain pens have never let me down and have always been sound in quality. The first was the original red and blue series, the others were later blue and green marble models. They look nice and write very well. Many fountain pen users regard the Phileas series as the best place to start with fountain pens, and I agree with that. They're easy to clean, easy to use, and mine have always been ready to write for me. I whole heartedly suggest this pen as a fine addition to any pen collection, as well as for a nice fountain pen to use on a daily basis"
"B0006G2LBY:best_fountain_pen_for_the_money:r._ward_""pen_fanatic""",B0006G2LBY,Waterman Phileas Blue Fine Point Fountain Pen - 19702WA: Office Products,office products,,5.0,Best Fountain Pen for the Money,"November 21, 2006","R. Ward ""Pen Fanatic""",,"The Waterman Phileas fountain pen is a wonder. Smooth writing, well built, nice weight and balance, it's a heck of a pen for the price (always $40 or less if you shop around).

I have more expensive pens, older pens, but this is the pen I use more than half the time. At its price, I'm not afraid to carry it with me for fear of losing or damaging it. The cartridges are huge.

Great buy."
B0006G2LBY:very_pleasing:harry_pandolfino,B0006G2LBY,Waterman Phileas Blue Fine Point Fountain Pen - 19702WA: Office Products,office products,5 of 5,4.0,Very pleasing,"February 3, 2005",Harry Pandolfino,"York, PA USA","I've been using Cross pens since I returned to my fountain pen roots several years ago but I decided to try this model because of its gorgeous design.  There are aspects of it that I like better.  The cartridges are longer, unlike the smaller Cross ones that run out much quicker and never seem to drain completely.  It was also ready to go as soon as the cartridge was inserted unlike the Cross which seem to be stubborn to get started.  It has a nice feel to it ergonomically and I nice feel to the nib on the paper."
B0006G2LBY:very_attractive_pen:stephanie_manley,B0006G2LBY,Waterman Phileas Blue Fine Point Fountain Pen - 19702WA: Office Products,office products,6 of 6,4.0,Very Attractive Pen,"November 9, 2004",Stephanie Manley,"Houston, TX United States",I bought this pen recently and I really like the attractiveness of the pen.  I believe this goes well for either a man or a woman.  The pen writes very smoothly and offers you a quality pen at a reasonable price
"B0006VRCCM:nice_ink,_but_definitely_not_waterproof:shi-hsia_hwa",B0006VRCCM,"Super Quink Bottled Ink for Fountain Pens, Permanent Blue/Black Ink, 2 Ounce PAR30071: Office Products",office products,,4.0,"Nice ink, but definitely not waterproof","March 21, 2007",Shi-Hsia Hwa,"Appleton, WI, USA","Yeah, I found out the hard way about the non-waterproofness of it...I was using my fountain pen to write in a lab notebook and as will happen in labs, water got on it...kinda fails the point of lab notebooks which is to document permanently what you do. Going to go drop a bit more money on waterproof ink.

Interestingly, my accidental ""paper chromatogram"" revealed that the black ink separates into blue and yellow pigments.

I'm a little annoyed about this, as I used Quink before and it seemed to be at least somewhat water-resistant. That bottle I got back in Malaysia, so it might be a different formulation"
"B0006VRCCM:nice,_dark_blue;_not_for_writing_checks:s._blackwelder_""fountain_pen_daily_user""",B0006VRCCM,"Super Quink Bottled Ink for Fountain Pens, Permanent Blue/Black Ink, 2 Ounce PAR30071: Office Products",office products,1 of 2,4.0,"Nice, dark blue; not for writing checks","December 30, 2006","S. Blackwelder ""fountain pen daily user""",,"This ink is popular with fountain pen enthusiasts. ""Permanent"" only means, ""not washable with plain water."" It is not waterproof, and it is not safe for writing checks"
B0006VPXKA:great_dust_pan:sheree_roberts,B0006VPXKA,"Lobby Pro Dust Pan, 37"" Long, 12-1/2"" Wide Dust Bin, Black RUB253100BK: Office Products",office products,,5.0,Great Dust Pan,"January 3, 2007",Sheree Roberts,Texas,This product is excellent.  It will make it much easier on your back and also time efficient.
B000EC5OVO:nice_format_but_paper_too_thin:lisa,B000EC5OVO,Moleskine 2007 Large Softcover Weekly Planner CLEARANCE: Office Products,office products,,4.0,Nice format but paper too thin,"March 8, 2007",Lisa,,"I like the size and look of the planner. The format is great too with days of the week on the left side and lined pages ont the right side. It's lightweight and you can carry it with you almost everywhere...even in a purse.

But the paper is too thin. If I use any pen I can see what I have written on the other side. Not worth the amount I paid for with shipping and handling.  Better to go to a store and see and feel your planner and then decide if you want to purchase it"
"B000EC5OVO:a_wonderful_way_to_keep_track:susanna_hutcheson_""see_http://www.powerwriting.com""",B000EC5OVO,Moleskine 2007 Large Softcover Weekly Planner CLEARANCE: Office Products,office products,1 of 1,5.0,A wonderful way to keep track,"February 9, 2007","Susanna Hutcheson ""see http://www.powerwriting.com""","Wichita, KS United States","I don't keep regular hours. So I don't want a book that goes from say 8 to 6 or whatever. This great Moleskine lets you track time the way you work. You can plan your week and make lots of notes on the right hand side. I love Moleskine. I write a lot with a fountain pen and the Moleskine paper is great for fountain pens. It's the finest paper you can buy. And this is a nice, buttery soft leather book. It's not too small or too large. I keep mine on my desk but often take it from room to room as needed. Or in the car. You can't go wrong with this book. And you never go wrong with Moleskine. It's always worth the extra cost"
B000EC5OVO:love_it!:sarah_frank,B000EC5OVO,Moleskine 2007 Large Softcover Weekly Planner CLEARANCE: Office Products,office products,2 of 2,5.0,LOVE IT!,"February 6, 2007",Sarah Frank,"Seattle, WA",A friend of mine had this planner and when I saw it I knew I just had to have it!  It's great because I can keep track of my week on one side and then make my 'to do' lists or keep notes on the otherside of the page.  I recommend this planner to EVERYONE
B000EP1Q0O:grandkids_enjoyed_this_gift:t._stratton,B000EP1Q0O,Super Chem 120 - 120 Activity Chemistry Set: Office Products,office products,0 of 1,4.0,Grandkids enjoyed this gift,"December 31, 2006",T. Stratton,"Chambersburg,  PA USA",Bought this for a birthday present.  Feedback from by two grandchildren was very positive.  They liked it very much
"B0006FJ0SW:convenient_compact_size:sofia_""design_afficionado""",B0006FJ0SW,Zebra Mini Pen & Pencil Set: Office Products,office products,1 of 1,5.0,Convenient compact size,"February 7, 2007","Sofia ""design afficionado""","Chicago, IL USA","I had purchased a Levenger palm pilot and writing pad case, which came with loops for a pen and pencil, but did not come with any appropriately sized for the compact case.  Therefore, I looked online for mini pens that were stylish, compact enough for my case, inexpensive, and could be refilled.  These definitely meet all of my criteria"
B0006FJ0SW:another_best_since_sliced_bread:night_poet_1,B0006FJ0SW,Zebra Mini Pen & Pencil Set: Office Products,office products,1 of 1,5.0,Another Best Since Sliced Bread,"January 13, 2006",Night Poet 1,USA,"ever need a pen or pencil? With this little set, they are always available. I can't tell you how many times I pull these out and everyone has favorable comments. The trouble is, you can't hardly find these in the States. I got mine in Canada. I don't know why more office supply stores in the States don't carry these because everyone likes them when they see them. Very durable except the pens don't make it through the wash. You'll need to buy a refill and probably have to pour alcohol on the pen housing to remove the ink that flowed out in the wash. After a good cleaning and a new refill, you're good to go. The pencil will make it through the wash with no problem. Several times. :)  Check your pockets before doing the wash. These babies will disappear faster than a toddler who just learned how to walk. They're harder to keep track of than your cell phone, PDA, or keys; but you won't want to be without them after you get used to having them around. You'll find yourself carrying these every day"
"B0006FJ0SW:have_them_all_the_time_and_never_notice:s._grady_deaton_""crazygrady""",B0006FJ0SW,Zebra Mini Pen & Pencil Set: Office Products,office products,4 of 4,5.0,Have them all the time and never notice,"October 25, 2005","S. Grady Deaton ""crazygrady""","RGV, TX, USA","Until you take one out to lend somebody, nobody even knows you have these pens.  I've carried a red pen, a black pen, and a mechanical pencil for 5 years now, every day, even when I'm not wearing a shirt with a pocket and have to wear them in my buttons under my tie. These things are so small and lightweight that I usually have to hunt for them in the laundry. Indeed the only times they have failed on me is failing to make it through the wash. Small, sleek, stylish, and cheap, who could ask for more"
B0006OM9XG:great_product:damian_p._gadal,B0006OM9XG,"IDESNS01521 BOX,STORAGE,CD,SNAP-N-STORE,BLK: Office Products",office products,1 of 1,5.0,Great Product,"April 2, 2007",Damian P. Gadal,"Santa Barbara, CA USA","They do just what they are supposed to.  Easy to put together, fill up, and store way.  I'm getting more"
B0006OM9XG:fits_the_bill:ronald_p._weber,B0006OM9XG,"IDESNS01521 BOX,STORAGE,CD,SNAP-N-STORE,BLK: Office Products",office products,,4.0,Fits the Bill,"January 3, 2007",Ronald P. Weber,"Salisbury, MD United States","I needed black storage containers to match the components of my home theatre system. I bought a new TV and stand that held all of my components. When I did that, I sold my old entertainment center which housed all of my CDs/DVDs. The storage boxes fit nicely onto my TV stand with my other components and they were priced right"
B0006OM9XG:these_are_sure_worth_$4_!!!!!!!!!!:richard_a._garvin,B0006OM9XG,"IDESNS01521 BOX,STORAGE,CD,SNAP-N-STORE,BLK: Office Products",office products,1 of 1,5.0,These are sure worth $4 !!!!!!!!!!,"September 3, 2006",Richard A. Garvin,"Spokane, WA","I always threw my cd's (the ones in sleeves) all over or put them in shoe boxes out of sight, but with these handsome $4 boxes I display them proudly.
 Heavy duty and a snap to put together (yea they snap together) It will take you less than a minute to put together these boxes.
 I'm buying more!
Ric"
B000FOENJ0:badge_reel:wayne_krampitz,B000FOENJ0,Retractable Badge Reel Black: Office Products,office products,,5.0,Badge Reel,"March 25, 2007",Wayne Krampitz,"Terryville,CT USA",Excellent for use with employee badges. No digging in your pocket or losing your badge. Stays out of the way for normal work operations. Badge is where you need it when you need it
B00006IEAA:best_value_stylus/pen_i've_found:walter_tingle,B00006IEAA,"Avery(R) Tripleclick(TM) Multipurpose Writing Instrument, 0.5 mm Pencil, Medium Point 0.7 mm Pen, Stylus, Black/Siver Barrel, Black Ink: Office Products",office products,4 of 4,5.0,Best Value Stylus/Pen I've Found,"May 29, 2006",Walter Tingle,"danvers, ma USA","The Avery Tripleclick is the best value stylus pen combination I've found. While I don't find the pencil particularly useful, it is occasionally handy. The pen is comfortable to write with, and the price is hard to beat.

The only minor problems with it are:
1) the difficulty of finding one retail. Since Amazon offers it, that's no longer a problem.
2) the little cap over the eraser. It tends to come off and get lost.
3) the silver paint tends to eventually wear off, leaving the white plastic underneath. I wish they offered it in black or some other plastic color without the silver paint.
None of these is a show-stopper"
"B00067X0O0:roger:roger_l._bohon_""bargin_seeker""",B00067X0O0,Black Refill 2 pack + bonus PDA stylus: Office Products,office products,1 of 1,4.0,Roger,"March 19, 2007","Roger L. Bohon ""bargin seeker""","Roanoke, VA USA",The refills do well.  I just wish they didn't run out so quick
B00067X0O0:every_little_aid_helps:marilyn_e._bransom,B00067X0O0,Black Refill 2 pack + bonus PDA stylus: Office Products,office products,,4.0,Every little aid helps,"February 20, 2007",Marilyn E. Bransom,,"As a ""senior adult"" with both arthritis and Parkinson's Disease, I need all the help I can get. My handwriting has become virtually impossible to read because it is so small. Trying to read my grocery list in the grocery store is sometimes a real guessing game. The Pen Again writing stylus is a real help. I am still adjusting to the new finger placement, but I do believe it is an advantage"
B00067X0O0:stylus_works!:nicolette_balala,B00067X0O0,Black Refill 2 pack + bonus PDA stylus: Office Products,office products,,5.0,Stylus Works!,"January 16, 2007",Nicolette Balala,"Fremont, CA",I bought the refills primarily for the stylus.  My PDA stylus was bothering my arm and using this is easy and painless
B00067X0O0:fantastic_new_style_for_pens:scott_b._sorensen,B00067X0O0,Black Refill 2 pack + bonus PDA stylus: Office Products,office products,6 of 7,5.0,fantastic new style for pens,"October 7, 2005",Scott B. Sorensen,,"This pen is really great, once you accustom yourself to writing with it.  My only question is, how on earth do you open it to install the refill"
B00004TS5Y:a_great_product:phil_cracco,B00004TS5Y,3M LS950 No-Heat Laminating System: Office Products,office products,6 of 6,5.0,a great product,"February 4, 2007",Phil Cracco,,This product is the best!  It's so simple to use- no heat- no thermals- just the simple turning of a crank. Simple is often better and that is definitely the case here.  I use the tool to laminate spec sheets for selling high end sports cars and the result is super professional. I suggest also getting a paper cutter from staples because you may want to trim up the end product.
"B00004TS5Y:good_product_for_the_price.:subramaniam_wijeyakumar_""weekend_woodworker""",B00004TS5Y,3M LS950 No-Heat Laminating System: Office Products,office products,10 of 16,4.0,Good product for the price.,"July 1, 2005","Subramaniam Wijeyakumar ""Weekend Woodworker""","Tustin, CA","It performs adequately for my use. I am trying to laminate single sheet instructions for my wood working tools and guides, so the instructions do not fade or get lost."
